"text","created","url","latitude","longitude","retweets","hashtag"
"THANK YOU to our new followers! <ed><a0><bd><ed><b2><99>
These aren't your ordinary tennis interviews! #CincyTennis #USOpen 

Subscribe No<e2><80><a6> https://t.co/D6JlKivoup",2017-08-20 21:01:57,"https://twitter.com/outside_theball/status/899375976957829123",NA,NA,0,"#usopen"
"I'm happy for Muguruza! Keep it going into the #USOpen! https://t.co/VSOF1yXtq5",2017-08-20 20:59:07,"https://twitter.com/buckeyegirl25/status/899375265805160448",NA,NA,0,"#usopen"
"Go #GrigorDimitrov go! First #USOpen is close!!!",2017-08-20 20:48:47,"https://twitter.com/hangman13us/status/899372664569176064",NA,NA,0,"#usopen"
"Murray hitting on Ashe today under the watchful eye of Lendl ahead of the #USOpen. Hasn't played since Wimbledon https://t.co/ec9WX1CK7t",2017-08-20 20:43:08,"https://twitter.com/NetTalkTennis/status/899371243048194049",NA,NA,0,"#usopen"
"The way Dimitrov is playing, along with most of the top players out, he should be a real contender at the #usopen",2017-08-20 20:41:26,"https://twitter.com/Johntierney18/status/899370813236936704",NA,NA,0,"#usopen"
"#RafaNadal #Tennis news #USOpen #ATP  <ed><a0><bc><ed><be><be>
https://t.co/l6iP3EXrT8",2017-08-20 20:33:56,"https://twitter.com/Ruthtgn69/status/899368926370574337",NA,NA,0,"#usopen"
"Muguruza is in top form for @usopen. She's my bet. #USOpen",2017-08-20 20:22:19,"https://twitter.com/noahastevens/status/899366004328992769",NA,NA,0,"#usopen"
"@GarbiMuguruza @CincyTennis @WTA @usopen #Vamos Garbi<c3><b1>e. You brought ur A-Game when needed. Keep this momentum head<e2><80><a6> https://t.co/S8zJXgMYI2",2017-08-20 20:15:25,"https://twitter.com/alh_fn/status/899364266804879360",NA,NA,0,"#usopen"
"@GarbiMuguruza BIG CONGRATS on winning #CincyTennis in a very convincing way. Pretty clear who's the true No. 1 &amp; fav for the #USOpen right.",2017-08-20 20:14:26,"https://twitter.com/kampi71/status/899364020779708417",NA,NA,0,"#usopen"
"Heading to #USOpen, Muguruza has upped the ante, but didn't expect Rafa to lose. With Fed dropping out, Cincy was his to lose.",2017-08-20 20:14:09,"https://twitter.com/alh_fn/status/899363950055145472",NA,NA,0,"#usopen"
"""We're going to 20! We're going to 20!""-Moneyball#USOpen #federerusopen #oaklanda's #records https://t.co/AfM9q5qB8y",2017-08-20 20:07:10,"https://twitter.com/pandu_sonu/status/899362189768708096",NA,NA,0,"#usopen"
"A chic and comfy dress from @JMcLaughlinNY and low heels are perfect for attending the @usopen #usopen<e2><80><a6> https://t.co/lvIHhmZv3R",2017-08-20 20:06:10,"https://twitter.com/What2WearWhere/status/899361942044893185",NA,NA,0,"#usopen"
"Prediction: #Muguruza or #Svitolina will be new #WTA #1 after #USOpen - not #Halep or  #Pliskova. #Tennis",2017-08-20 20:03:24,"https://twitter.com/crackr/status/899361244309843973",NA,NA,0,"#usopen"
"@MukhtarSW19 @WTA @GarbiMuguruza @Simona_Halep That would be heart breaking for her. But, let's see in the #USOpen",2017-08-20 20:01:13,"https://twitter.com/alh_fn/status/899360694826487808",NA,NA,0,"#usopen"
"EIGHT (!) Players could become Number 1 after #USOpen ! #Halep #muguruza #Svitolina #pliskova #Konta #wozniacki<e2><80><a6> https://t.co/96FFsmxeO6",2017-08-20 20:00:58,"https://twitter.com/bar78/status/899360633208152064",NA,NA,0,"#usopen"
"C'mon Andy<ed><a0><bd><ed><b2><aa><ed><a0><bc><ed><b7><ac><ed><a0><bc><ed><b7><a7>! #BackTheBrits #AndyMurray #USOpen #tennislife https://t.co/bb6GOTjJyW",2017-08-20 20:00:05,"https://twitter.com/nimppari/status/899360410201096192",NA,NA,0,"#usopen"
"@Daruma_richy @WTA @GarbiMuguruza @CincyTennis She really has upped it in #cincy . Had gr8 opportunities in Stanfor<e2><80><a6> https://t.co/1wd7wHuYKs",2017-08-20 19:57:53,"https://twitter.com/alh_fn/status/899359855160340480",NA,NA,0,"#usopen"
"He's there and he's ready<ed><a0><bd><ed><b2><aa><ed><a0><bc><ed><be><be>! #AndyMurray #USOpen #tennis https://t.co/3Ux8iQRuIo",2017-08-20 19:56:52,"https://twitter.com/myZenniz/status/899359598439788547",NA,NA,0,"#usopen"
"@BenRothenberg I saw them both play yesterday! One day of NH qualies is plenty. Going to #usopen qualies on Tuesday<e2><80><a6> https://t.co/N9jRnsx8t1",2017-08-20 19:56:46,"https://twitter.com/dbilmes/status/899359575232716805",NA,NA,0,"#usopen"
"8 days until the US Open!! <ed><a0><bc><ed><be><be><ed><a0><bd><ed><b8><80><ed><a0><bd><ed><b9><8c> #usopen",2017-08-20 19:54:04,"https://twitter.com/SamanthaHuot/status/899358894929084417",NA,NA,0,"#usopen"
"Outfit #USOpen 2017: i completi Nike di #Federer e #Nadal   https://t.co/SAz8K9jVMO",2017-08-20 19:41:47,"https://twitter.com/Sport_Folks/status/899355804255629312",NA,NA,1,"#usopen"
"That may be, and they have disparate revenue streams (TV deals). But reason for equal pay at #USOpen was about equa<e2><80><a6> https://t.co/dWsbKx23fw",2017-08-20 19:38:58,"https://twitter.com/BenRothenberg/status/899355094076051457",NA,NA,2,"#usopen"
"Look as good as the pros! Enter giveaway to win a new FILA kit as seen on Pliskova &amp; Cilic! #CincyTennis #USOpen

<ed><a0><bc><ed><be><be><e2><80><a6> https://t.co/PAQKeq3rze",2017-08-20 19:35:26,"https://twitter.com/outside_theball/status/899354206213197826",NA,NA,0,"#usopen"
"Talk about one sided. Stopping a new world number 1, the #Wimbledon champ is pumped for #USOpen <ed><a0><bc><ed><be><be> https://t.co/95qkz0i6l6",2017-08-20 19:34:17,"https://twitter.com/Joe_M_Fernandez/status/899353917506670593",NA,NA,0,"#usopen"
"@usopen @GarbiMuguruza @CincyTennis @espn Thank U Thank U #CincyTennis  #USOpen",2017-08-20 19:32:53,"https://twitter.com/DionCGauthier/status/899353562475528195",NA,NA,0,"#usopen"
"I think we have a #usopen favorite! https://t.co/BFUNTfWDIR",2017-08-20 19:32:32,"https://twitter.com/seaner00/status/899353475557076993",NA,NA,0,"#usopen"
"Tomas seems to begin training at #USopen <ed><a0><bd><ed><b8><8a><e2><98><ba><ef><b8><8f><ed><a0><bd><ed><b2><aa><ed><a0><bd><ed><b2><aa> #pojd https://t.co/0wjkGhRKMn",2017-08-20 19:32:26,"https://twitter.com/Pojd_Tomas/status/899353451863302144",NA,NA,1,"#usopen"
"3 Non slam title? time to level it @GarbiMuguruza <ed><a0><bd><ed><b8><8f> #USOpen https://t.co/87XryrYUQn",2017-08-20 19:24:45,"https://twitter.com/MuguDimple/status/899351516070514689",NA,NA,7,"#usopen"
"#LeanderPaes teams up with #PuravRaja for Winston-Salem Open and #USOpen https://t.co/cSJBKRDeYp #tennis #ATP #sports #India @TOISports",2017-08-20 19:23:11,"https://twitter.com/anirpaul/status/899351122070052864",NA,NA,0,"#usopen"
"Welp that didn't take long. <ed><a0><bd><ed><b8><95> Muguruza played amazing tennis today.<ed><a0><bd><ed><b1><8d> Stay strong Simona and good luck at the #USOpen! <ed><a0><bd><ed><b1><8a> #HaiSimona",2017-08-20 19:22:56,"https://twitter.com/AZGuy777/status/899351060405506051",NA,NA,0,"#usopen"
"@usopen @GarbiMuguruza congrats!!!! <ed><a0><bd><ed><b2><aa><ed><a0><bd><ed><b2><aa> the one to watch #Usopen <ed><a0><bd><ed><b8><89>",2017-08-20 19:21:55,"https://twitter.com/hoanlam/status/899350804527697920",NA,NA,0,"#usopen"
"Simona Halep will stay 5 points short of number one in the world until the #USOpen after losing #CincyTennis final #VAVELinCincy",2017-08-20 19:20:17,"https://twitter.com/pete_borkowski/status/899350391233683457",NA,NA,0,"#usopen"
"@usopen will not be the same w/out @serenawilliams this year THE best tennis player ever 23 grand slams! #goat #serenawilliams #usopen",2017-08-20 19:18:32,"https://twitter.com/iam_kesha_renee/status/899349953226690561",NA,NA,0,"#usopen"
"The #USOpen is going to be so fun on the Women's side. So many dangerous floaters. Anybody's game.",2017-08-20 19:18:18,"https://twitter.com/fairbairntony8/status/899349892220555264",NA,NA,0,"#usopen"
"@LosHalepenos Garbine was too strong today and unfortunately a bad match from Simo ! It doesn't matter.. Head up fo<e2><80><a6> https://t.co/1ZV9NCa3LN",2017-08-20 19:17:44,"https://twitter.com/Lutti05/status/899349752093052933",NA,NA,0,"#usopen"
"@CuleSynia395 Unfourtunately not. lol. Maybe at the #USOpen?",2017-08-20 19:17:36,"https://twitter.com/fairbairntony8/status/899349719608111113",NA,NA,0,"#usopen"
"Solid from Muguruza to beat Halep 2-0.

7/1 to win the #USOpen. Why not?

#WTACincinatti",2017-08-20 19:17:02,"https://twitter.com/J_RKeith/status/899349575961628677",NA,NA,0,"#usopen"
"@GarbiMuguruza is the favorite for #USOpen",2017-08-20 19:13:41,"https://twitter.com/Dottore25/status/899348730268311552",NA,NA,0,"#usopen"
"On the other hand Murguruza is definitely #USOpen favorite #CincyTennis",2017-08-20 19:13:08,"https://twitter.com/pandamirce/status/899348592984559616",NA,NA,0,"#usopen"
"@jenn_jay_el Ha ha.. Yes. More happy with the momentum going onto #USOpen",2017-08-20 19:10:50,"https://twitter.com/alh_fn/status/899348015948767232",NA,NA,0,"#usopen"
"Halep can still get number one at the #USOpen",2017-08-20 19:09:04,"https://twitter.com/fairbairntony8/status/899347570148945921",NA,NA,0,"#usopen"
".@GarbiMuguruza is the #CincyTennis champion! The Spaniard drops just one game vs. Halep, 6-1, 6-0 in 56m.<e2><80><a6> https://t.co/uxXaZRDJbY",2017-08-20 19:08:38,"https://twitter.com/usopen/status/899347462565109761",NA,NA,178,"#usopen"
"@GarbiMuguruza Great performance today! Congratulations and good luck at #USOpen",2017-08-20 19:08:00,"https://twitter.com/mattcmonaghan/status/899347301650518017",NA,NA,0,"#usopen"
"6-1 6-0... Wow... Performance of a Champion. She has simply laid down the gauntlet for #USOpen  @GarbiMuguruza #CincinnatiChampion #Queen",2017-08-20 19:07:22,"https://twitter.com/alh_fn/status/899347141767778305",NA,NA,0,"#usopen"
"Muguruza d. Halep 6-1, 6-0 to win Cincinnati.

Karolina Pliskova will #1 and top seed at the #USOpen https://t.co/tPxG7rurZq",2017-08-20 19:06:04,"https://twitter.com/josemorgado/status/899346816118009856",NA,NA,39,"#usopen"
"@BeingKimmie I don't think I'm buying Mugu as #USOpen favorite though for some reason...",2017-08-20 19:05:12,"https://twitter.com/YoNickCaggiano/status/899346595874996224",NA,NA,0,"#usopen"
"Can Muguruza save some of this huge performance for #USOPEN it'll be fun watching her holding the trophy there
#CincyTennis",2017-08-20 18:47:56,"https://twitter.com/EmanDemerdash/status/899342251440078850",NA,NA,0,"#usopen"
"@TennisChannel @GarbiMuguruza @CincyTennis My pick for #USOpen",2017-08-20 18:39:51,"https://twitter.com/dinahleigh/status/899340219203411974",NA,NA,0,"#usopen"
"Looking forward to playing my #songs at the #USOpen this week #songwriter #NewMusic #country #original #gig<e2><80><a6> https://t.co/GPTYp5RfjC",2017-08-20 18:26:13,"https://twitter.com/TheKidDantes/status/899336785075068928",NA,NA,0,"#usopen"
"Murray has posted a video in #ArthurAsh #USOpen #FlushingMeadows
<ed><a0><bd><ed><b2><83><ed><a0><bd><ed><b2><83><ed><a0><bd><ed><b2><83>
@usopen",2017-08-20 18:25:57,"https://twitter.com/EmanDemerdash/status/899336719643934720",NA,NA,0,"#usopen"
"Good to see Andy there #USOpen #Murray https://t.co/BHZSAcvEhN",2017-08-20 18:24:11,"https://twitter.com/Bernie82_/status/899336274607316992",NA,NA,0,"#usopen"
"@jamie_murray great final to watch not to be today but onwards and upwards bring on #USOpen",2017-08-20 18:13:16,"https://twitter.com/lynncampbell19/status/899333527422062592",NA,NA,0,"#usopen"
"With a win today in the #CincyTennis final, Nick Kyrgios will get a Top 10 seed at the #USOpen",2017-08-20 18:05:01,"https://twitter.com/RodLaverMemoir/status/899331453124739072",NA,NA,0,"#usopen"
"season success right before the #USOpen. I also think this could provide motivation for NK to say ""okay, now I want a slam"". Should be good!",2017-08-20 17:44:46,"https://twitter.com/JorgeTwtsTennis/status/899326355946524672",NA,NA,0,"#usopen"
"Fav tennis players gathering in NYC it's getting exciting out there!! #Pouille #Gasquet #Tsitsipas #CasperRuud<e2><80><a6> https://t.co/LQlcQ1zrt7",2017-08-20 17:37:55,"https://twitter.com/cantonsoup/status/899324633115217920",NA,NA,0,"#usopen"
"Crossing fingers to see you at #UsOpen @M_Granollers Missing you on the courts!! https://t.co/LjfBfCts87",2017-08-20 17:32:11,"https://twitter.com/Sommarsverige/status/899323190132035589",NA,NA,2,"#usopen"
"https://t.co/vUDOOYNVW5 I <c2><b4>m too late for post @richardgasquet1 Tweet <ed><a0><bd><ed><b2><aa><ed><a0><bd><ed><b1><8a><ed><a0><bd><ed><b8><98><ed><a0><bd><ed><b8><8d> Instagram first #Allez Richie &amp; Edouard<e2><80><a6> https://t.co/bupjf1rkxO",2017-08-20 17:27:32,"https://twitter.com/cocopokar/status/899322020751699968",NA,NA,0,"#usopen"
"I GET TO FREAKING GO AND SEE THIS PLACE WITH MY OWN EYES THIS YEAR <ed><a0><bd><ed><b8><ad> Counting down the days <ed><a0><bd><ed><b9><8c><ed><a0><bc><ed><bf><bc> #USOpen https://t.co/LXbI3wlJ3g",2017-08-20 17:19:22,"https://twitter.com/thetommocraic/status/899319963504197632",NA,NA,0,"#usopen"
"Cibulkova, playing in 8th #CTOpenTennis, likes playing the week before #USOpen. Still waiting for things to ""click""<e2><80><a6> https://t.co/LXpwt4rpW9",2017-08-20 17:15:30,"https://twitter.com/TennisNewsTPN/status/899318992376139778",NA,NA,1,"#usopen"
"usopen: #SundaySlam:

Wheels...pure wheels.

<ed><a0><bc><ed><be><a5>: #USOpen 2005

<ed><a0><bc><ed><bf><83><ed><a0><bc><ed><bf><be>: JRBlake <e2><9a><a1><ef><b8><8f> https://t.co/ojuLJFSszy",2017-08-20 17:12:21,"https://twitter.com/antonels/status/899318196108480512",NA,NA,0,"#usopen"
"@usopen @JRBlake well done for giving a wild card to sharapova, cant wait to see her, she pulls the best orgasm fac<e2><80><a6> https://t.co/0sLo7DJ3dt",2017-08-20 17:12:19,"https://twitter.com/zach_a100/status/899318190974566402",NA,NA,0,"#usopen"
"#SundaySlam:

Wheels...pure wheels.

<ed><a0><bc><ed><be><a5>: #USOpen 2005

<ed><a0><bc><ed><bf><83><ed><a0><bc><ed><bf><be>: @JRBlake <e2><9a><a1><ef><b8><8f> https://t.co/HxNnYicy8m",2017-08-20 17:09:24,"https://twitter.com/usopen/status/899317453465026560",NA,NA,41,"#usopen"
"Andy Murray arrived at #USopen. (Via Instagram) He is back.",2017-08-20 17:02:42,"https://twitter.com/umbre_sports53/status/899315770110255104",NA,NA,0,"#usopen"
"#murray's instagram of Arthur Ashe stadium is a welcome sight #usopen #comeback",2017-08-20 16:54:04,"https://twitter.com/JordanHolt23/status/899313596181643265",NA,NA,0,"#usopen"
"usopen: NJames813 Snapchat Spectacles Can't wait to have you at the #USOpen!",2017-08-20 16:37:14,"https://twitter.com/antonels/status/899309361251659776",NA,NA,0,"#usopen"
"Ashe is officially open for business! #usopen https://t.co/AHpYUmaXEh",2017-08-20 16:37:08,"https://twitter.com/ebutorac/status/899309334915682305",NA,NA,4,"#usopen"
"@NJames813 @Snapchat @Spectacles Can't wait to have you at the #USOpen!",2017-08-20 16:36:42,"https://twitter.com/usopen/status/899309225146494980",NA,NA,0,"#usopen"
"U.S. Open Experience At The Seaport District - August 24th &amp; 25th - 2 Day Tennis Extavaganza @USopen #USopen<e2><80><a6> https://t.co/JWdxrTliHR",2017-08-20 16:25:30,"https://twitter.com/TodaysNew/status/899306408272961536",NA,NA,0,"#usopen"
"It is time to start to get hyped for the #USOpen 

https://t.co/Ce2TS4NXit",2017-08-20 16:10:03,"https://twitter.com/ThomasOBrienJr/status/899302517665923072",NA,NA,0,"#usopen"
"NYC energy captured for the court. @tsonga7 in the adidas Tennis by @Pharrell Williams collection. Out tomorrow.<e2><80><a6> https://t.co/OOCG6reJeB",2017-08-20 16:01:23,"https://twitter.com/adidastennis/status/899300338322337792",NA,NA,18,"#usopen"
"2001 #USOpen quarterfinal with Pete Sampras, Andre Agassi featured in book THE GREATEST TENNIS MATCHES OF ALL TIME<e2><80><a6> https://t.co/bgJpdRSmRK",2017-08-20 16:01:12,"https://twitter.com/TennisBloggers/status/899300291404853248",NA,NA,0,"#usopen"
"2001 #USOpen quarterfinal with Pete Sampras, Andre Agassi featured in book THE GREATEST TENNIS MATCHES OF ALL TIME<e2><80><a6> https://t.co/LyDNgbbF84",2017-08-20 16:00:56,"https://twitter.com/AndyMurrayBook/status/899300225042587648",NA,NA,0,"#usopen"
"2001 #USOpen quarterfinal with Pete Sampras, Andre Agassi featured in book THE GREATEST TENNIS MATCHES OF ALL TIME<e2><80><a6> https://t.co/oSvl2xCeSu",2017-08-20 16:00:54,"https://twitter.com/ThisDayInTennis/status/899300217320869888",NA,NA,1,"#usopen"
"David Ferrer will be the 22nd seed at the #USOpen.",2017-08-20 15:49:31,"https://twitter.com/fairbairntony8/status/899297350748950530",NA,NA,0,"#usopen"
"Used to be / soon to be Louis Armstrong stadium #USOpen https://t.co/ybak5N35gb",2017-08-20 15:35:33,"https://twitter.com/maxav/status/899293837524430848",NA,NA,1,"#usopen"
"New York skyline from Arthur Ash Stadium<c2><a0>#USOpen<c2><a0>#Nyc https://t.co/F0iJWHrD8C",2017-08-20 15:25:10,"https://twitter.com/Aiphos2/status/899291222111637504",NA,NA,0,"#usopen"
"usopen: Tell your story &amp; share a unique viewpoint from the #USOpen. Experience Snapchat Spectacles starting at #A<e2><80><a6> https://t.co/RlKBnc5YkQ",2017-08-20 15:22:08,"https://twitter.com/antonels/status/899290460556070916",NA,NA,0,"#usopen"
"Tell your story &amp; share a unique viewpoint from the #USOpen. Experience @Snapchat @Spectacles starting at #AAKD, Au<e2><80><a6> https://t.co/BlpIFt2qeS",2017-08-20 15:15:02,"https://twitter.com/usopen/status/899288674667331584",NA,NA,15,"#usopen"
"Inspiration for Sunday Tennis hurry back Roger Federer <ed><a0><bd><ed><b9><8c><ed><a0><bc><ed><bf><bb>.     #lion #leo #rogerthat #ro8er #usopen #tennis<e2><80><a6> https://t.co/sFAPkp0q8u",2017-08-20 15:06:33,"https://twitter.com/SourceSyndicate/status/899286540261613568",NA,NA,16,"#usopen"
